Level,id,Wissenschaftlicher Name,Name,Euring,Species id,Familie,Artengruppe,Artstatus,Datum,Zeit,Erfassungsdatum,Typ des Meldesystems,versteckt bis,hide level,Anzahl,Geschlecht,Stadium,Aktivität,31468-X,31468-Y,Lon,Lat,Genauigkeit,Biotop,Gebiet,Bundesland,Provinz,Benutzer,Admin,Status,sicher,"entflohen, ausgesetzt oder angepflanzt",Methode,link,Bemerkungen,Bemerkungen zum Ort,Tagesliste,Foto
+,192577943,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:54,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,515","5,650,371","713,026,094,436,646","508,869,285,583,496",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577943,,,0,N
+,192577944,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:53,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,494","5,650,382","712,996,435,165,405","508,870,124,816,895",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577944,,,0,N
+,192577945,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:53,27/05/2020,ObsMapp,01/01/2007,0,4,männlich,unbekannt,singend,"4,157,478","5,650,401","712,972,021,102,905","508,871,803,283,691",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577945,,,0,N
+,192577946,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:50,27/05/2020,ObsMapp,01/01/2007,0,3,männlich,unbekannt,singend,"4,157,428","5,650,453","712,895,679,473,877","508,876,113,891,602",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577946,,,0,N
+,192577947,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:46,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,581","5,650,441","713,113,403,320,313","508,875,923,156,738",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577947,,,0,N
+,192577948,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:45,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,583","5,650,432","713,117,790,222,168","508,875,160,217,285",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577948,,,0,N
+,192577949,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:42,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,494","5,650,440","712,991,142,272,949","508,875,312,805,176",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577949,,,0,N
+,192577950,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:41,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,479","5,650,441","712,969,017,028,809","508,875,389,099,121",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577950,,,0,N
+,192577951,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:38,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,475","5,650,471","712,960,004,806,519","508,877,983,093,262",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577951,,,0,N
+,192577952,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:36,27/05/2020,ObsMapp,01/01/2007,0,6,männlich,unbekannt,singend,"4,157,456","5,650,480","712,933,492,660,522","508,878,707,885,742",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577952,,,0,N
+,192577953,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:33,27/05/2020,ObsMapp,01/01/2007,0,3,männlich,unbekannt,singend,"4,157,474","5,650,515","712,955,665,588,379","508,881,950,378,418",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577953,,,0,N
+,192577954,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:31,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,419","5,650,540","712,874,889,373,779","508,883,819,580,078",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577954,,,0,N
+,192577955,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:24,27/05/2020,ObsMapp,01/01/2007,0,3,männlich,unbekannt,singend,"4,157,364","5,650,588","71,279,182,434,082","508,887,825,012,207",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577955,,,0,N
+,192577956,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:17,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,684","5,650,419","713,261,985,778,809","508,874,626,159,668",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577956,,,0,N
+,192577957,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:14,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,758","5,650,390","713,368,844,985,962","508,872,413,635,254",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577957,,,0,N
+,192577958,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:13,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,805","5,650,402","713,434,553,146,362","50,887,378,692,627",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577958,,,0,N
+,192577959,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:12,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,794","5,650,416","713,417,959,213,257","508,874,969,482,422",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577959,,,0,N
+,192577960,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:10,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,740","5,650,452","71,333,703,994,751","508,877,830,505,371",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577960,,,0,N
+,192577961,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:10,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,731","5,650,453","713,325,119,018,555","508,877,944,946,289",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577961,,,0,N
+,192577962,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:09,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,702","5,650,464","71,328,272,819,519","508,878,746,032,715",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577962,,,0,N
+,192577963,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:03,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,414","5,650,600","712,862,777,709,961","508,889,236,450,195",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577963,,,0,N
+,192577964,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:01,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,357","5,650,628","712,778,902,053,833","508,891,410,827,637",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577964,,,0,N
+,192577965,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:01,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,338","5,650,640","712,750,339,508,057","508,892,364,501,953",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577965,,,0,N
+,192577966,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:00,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,334","5,650,644","712,744,283,676,147","508,892,707,824,707",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577966,,,0,N
+,192577967,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:00,27/05/2020,ObsMapp,01/01/2007,0,3,männlich,unbekannt,singend,"4,157,307","5,650,665","712,704,610,824,585","508,894,386,291,504",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577967,,,0,N
+,192577968,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:59,27/05/2020,ObsMapp,01/01/2007,0,4,männlich,unbekannt,singend,"4,157,282","5,650,676","712,667,512,893,677","508,895,263,671,875",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577968,,,0,N
+,192577969,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:53,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,359","5,650,680","7,127,760,887,146","508,896,026,611,328",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577969,,,0,N
+,192577970,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:52,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,387","5,650,666","712,817,192,077,637","508,894,920,349,121",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577970,,,0,N
+,192577971,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:49,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,545","5,650,586","713,048,410,415,649","508,888,740,539,551",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577971,,,0,N
+,192577973,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:49,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,579","5,650,575","713,097,763,061,523","508,887,901,306,152",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577973,,,0,N
+,192577974,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:37,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,722","5,650,539","713,303,279,876,709","50,888,557,434,082",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577974,,,0,N
+,192577975,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:37,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,700","5,650,556","713,270,616,531,372","508,886,909,484,863",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577975,,,0,N
+,192577976,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:37,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,689","5,650,554","71,325,535,774,231","508,886,680,603,027",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577976,,,0,N
+,192577977,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:35,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,638","5,650,591","713,180,923,461,914","508,889,694,213,867",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577977,,,0,N
+,192577978,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:31,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,563","5,650,634","713,069,486,618,042","508,893,089,294,434",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577978,,,0,N
+,192577979,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:30,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,537","5,650,642","713,032,245,635,986","508,893,699,645,996",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577979,,,0,N
+,192577980,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:29,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,502","5,650,661","712,981,700,897,217","50,889,518,737,793",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577980,,,0,N
+,192577981,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:29,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,479","5,650,666","712,948,513,031,006","508,895,530,700,684",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577981,,,0,N
+,192577982,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:26,27/05/2020,ObsMapp,01/01/2007,0,3,männlich,unbekannt,singend,"4,157,350","5,650,723","712,759,590,148,926","508,899,803,161,621",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577982,,,0,N
+,192577983,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:23,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,415","5,650,748","712,849,378,585,815","508,902,473,449,707",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577983,,,0,N
+,192577984,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:22,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,475","5,650,713","71,293,797,492,981","508,899,688,720,703",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577984,,,0,N
+,192577985,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:20,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,534","5,650,679","713,024,091,720,581","508,897,018,432,617",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577985,,,0,N
+,192577986,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:19,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,570","5,650,663","713,077,163,696,289","508,895,797,729,492",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577986,,,0,N
+,192577987,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:15,27/05/2020,ObsMapp,01/01/2007,0,2,männlich,unbekannt,singend,"4,157,702","5,650,609","71,326,847,076,416","508,891,677,856,445",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577987,,,0,N
+,192577988,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:13,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,728","5,650,592","713,307,857,513,428","508,890,342,712,402",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577988,,,0,N
+,192577989,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,17:13,27/05/2020,ObsMapp,01/01/2007,0,1,männlich,unbekannt,singend,"4,157,740","5,650,581","713,325,786,590,576","508,889,427,185,059",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192577989,,,0,N
+,192582353,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:42,27/05/2020,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,anwesend,"4,157,510","5,650,452","713,011,455,535,889","508,876,533,508,301",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192582353,,,0,N
+,192582354,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:42,27/05/2020,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,anwesend,"4,157,507","5,650,454","713,007,164,001,465","508,876,647,949,219",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192582354,,,0,N
+,192582355,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:42,27/05/2020,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,anwesend,"4,157,499","5,650,458","712,995,100,021,362","508,876,991,271,973",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192582355,,,0,N
+,192582356,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:41,27/05/2020,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,anwesend,"4,157,470","5,650,467","712,953,567,504,883","508,877,639,770,508",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192582356,,,0,N
+,192582357,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:21,27/05/2020,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,anwesend,"4,157,473","5,650,517","71,295,337,677,002","508,882,102,966,309",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192582357,,,0,N
+,192582358,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:21,27/05/2020,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,anwesend,"4,157,478","5,650,516","712,961,006,164,551","508,882,026,672,363",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192582358,,,0,N
+,192582359,Gryllus campestris,Feldgrille,0,1933,Gryllidae (Grillen),Orthoptera,Native,27/05/2020,18:20,27/05/2020,ObsMapp,01/01/2007,0,1,unbekannt,unbekannt,anwesend,"4,157,493","5,650,506","712,983,083,724,976","508,881,225,585,938",25, onbekend,BRD - NSG Wahner Heide <K>,BRD - Nordrhein-Westfalen,Germany,Luisa König,,O,Y,N,unbekannt,https://nrw.observation.org/waarneming/view/192582359,,,0,N
